294.6	1	1
128.8	1	1
283.8	1	1
132.8	1	1
388	1	1
142.2	1	1
38	1	1
147.2	1	1
70	1	1
74	1	1
226.2	1	1
24.4	1	1
339	1	1
53.6	1	1
256.4	1	1
95.4	1	1
155.4	1	1
196.4	1	1
331.8	1	1
18.4	1	1
369	1	1
242	1	1
304	1	1
325.8	1	1
425.4	1	1
30.6	1	1
276.8	1	1
316.4	1	1
446.8	1	1
419.2	1	1
116	1	1
183.2	1	1
402.4	1	1
