58.8	1	1
112.8	1	1
122.4	1	1
136.8	1	1
144	1	1
242.4	1	1
300	1	1
394.8	1	1
400.8	1	1
426	1	1
64.8	1	1
129.6	1	1
162	1	1
208.8	1	1
218.4	1	1
262.8	1	1
274.8	1	1
294	1	1
326.4	1	1
387.6	1	1
22.8	1	1
31.2	1	1
81.6	1	1
99.6	1	1
105.6	1	1
195.6	1	1
310.8	1	1
318	1	1
350.4	1	1
410.4	1	1
0	1	1
6	1	1
13.2	1	1
43.2	1	1
90	1	1
224.4	1	1
250.8	1	1
256.8	1	1
285.6	1	1
380.4	1	1
74.4	1	1
153.6	1	1
181.2	1	1
187.2	1	1
230.4	1	1
332.4	1	1
358.8	1	1
369.6	1	1
420	1	1
444	1	1
