85.2	1	1
111.6	1	1
190.8	1	1
196.8	1	1
222	1	1
235.2	1	1
271.2	1	1
292.8	1	1
386.4	1	1
411.6	1	1
6	1	1
12	1	1
30	1	1
39.6	1	1
48	1	1
70.8	1	1
91.2	1	1
105.6	1	1
138	1	1
248.4	1	1
0	1	1
61.2	1	1
144	1	1
170.4	1	1
213.6	1	1
300	1	1
333.6	1	1
357.6	1	1
379.2	1	1
444	1	1
18	1	1
98.4	1	1
117.6	1	1
207.6	1	1
256.8	1	1
264	1	1
339.6	1	1
400.8	1	1
418.8	1	1
434.4	1	1
76.8	1	1
126	1	1
164.4	1	1
176.4	1	1
184.8	1	1
279.6	1	1
312	1	1
321.6	1	1
372	1	1
392.4	1	1
