129.2	1	1
170	1	1
20.8	1	1
162.4	1	1
297	1	1
356.8	1	1
8	1	1
263.2	1	1
419.6	1	1
231.2	1	1
410	1	1
2	1	1
255	1	1
124.2	1	1
155.4	1	1
223.8	1	1
317.6	1	1
86.8	1	1
142.2	1	1
387.2	1	1
113.2	1	1
339	1	1
239.6	1	1
54.6	1	1
435.2	1	1
288.4	1	1
178.2	1	1
428.8	1	1
199.6	1	1
344	1	1
190	1	1
209.2	1	1
282.4	1	1
