34.8	1	1
51.6	1	1
58.8	1	1
121.2	1	1
127.2	1	1
195.6	1	1
220.8	1	1
265.2	1	1
272.4	1	1
336	1	1
16.8	1	1
26.4	1	1
66	1	1
145.2	1	1
158.4	1	1
175.2	1	1
278.4	1	1
322.8	1	1
330	1	1
369.6	1	1
92.4	1	1
139.2	1	1
205.2	1	1
259.2	1	1
294	1	1
302.4	1	1
315.6	1	1
358.8	1	1
392.4	1	1
408	1	1
0	1	1
82.8	1	1
103.2	1	1
109.2	1	1
152.4	1	1
229.2	1	1
237.6	1	1
385.2	1	1
417.6	1	1
433.2	1	1
6	1	1
72	1	1
168	1	1
186	1	1
212.4	1	1
252	1	1
284.4	1	1
342	1	1
352.8	1	1
424.8	1	1
