6	1	1
15.6	1	1
28.8	1	1
56.4	1	1
68.4	1	1
127.2	1	1
247.2	1	1
372	1	1
388.8	1	1
424.8	1	1
0	1	1
37.2	1	1
44.4	1	1
50.4	1	1
98.4	1	1
134.4	1	1
171.6	1	1
280.8	1	1
326.4	1	1
332.4	1	1
109.2	1	1
146.4	1	1
186	1	1
195.6	1	1
214.8	1	1
301.2	1	1
320.4	1	1
364.8	1	1
403.2	1	1
433.2	1	1
82.8	1	1
160.8	1	1
178.8	1	1
208.8	1	1
238.8	1	1
259.2	1	1
349.2	1	1
356.4	1	1
378	1	1
409.2	1	1
62.4	1	1
74.4	1	1
91.2	1	1
115.2	1	1
154.8	1	1
232.8	1	1
272.4	1	1
313.2	1	1
342	1	1
416.4	1	1
